document_index,similarity_score,comment
4157,0.0,kum elemede kullanılan elek
4158,0.0,sofra bezi
4159,0.0,defol git
4160,0.0,i̇ş önlüğü
4161,0.0,bedava
4162,0.0,bahçeli evlerde yapılan yüksek oturak
4163,0.0,çamaşır konulan plastik sepet
4164,0.0,ortalığa düşürmek
4165,0.0,kendine iyi bak
4166,0.0,bağda üzümü kaldıran çatal sopa
4167,0.0,kuytu köşe
4168,0.0,makas
4169,0.0,kaymak
4170,0.0,kaydıraç
4171,0.0,i̇lk
4172,0.0,bahçe kenarındaki çit
4173,0.0,hayvanların üzerine asılan içine eşya konulan sepet
4174,0.0,tokat
4175,0.0,tepsi
4176,0.0,tertipli düzenli
4177,0.0,söylenmek kızmak
4178,0.0,bulgur ezmek taştan yapılan yer
4179,0.0,kanepe
4180,0.0,sonra
4181,0.0,günlük yaşamda kullanılan kıyafet
4182,0.0,mısır koçanı
4183,0.09139109177163261,sahur
4184,0.0,közlenmiş patlıcandan yapılan yemek
4185,0.0,sofra
4186,0.0,şeker yağ hamurdan yapılan tatlı
4187,0.0,suyu çıkana kadar
4188,0.0,yumruk
4189,0.0,tahta merdiven
4190,0.0,saçak
4191,0.0,salak
4192,0.0,kokmuş bozulmuş
4193,0.0,koyun kırpma makası
4194,0.0,köftelik ince bulgur
4195,0.0,başıboş boş gezen
4196,0.0,tarladaki ince uzun kesitler
4197,0.0,sürahi
4198,0.0,arsız utanmaz
4199,0.0,nazlı bir tavırla somurtmak
4200,0.0,elbisesinin içinde vücudunu kımıldatarak kaşınmak
4201,0.0,bir litrelik plastik sürahi
4202,0.0,eşeklerin üstüne asılan su taşımak kullanılan bidon
4203,0.0,yolluk şeklinde dokunmuş ince uzun kilim
4204,0.0,pırıl pırıl parlamak
4205,0.0,ahlaksız
4206,0.0,eşarp
4207,0.0,avuç
4208,0.0,avuçlamak
4209,0.0,şimdi
4210,0.0,tuzlu
4211,0.0,tokat
4212,0.0,becerikli beceriksiz
4213,0.0,salya
4214,0.0,bağırsak dolması
4215,0.0,dedikoducu
4216,0.0,çorba
4217,0.0,huy
4218,0.0,i̇çerisine tütün konulan kutu
4219,0.0,pencerenin alt kısmındaki kenar
4220,0.0,makara
4221,0.0,ölen kimsenin defnedildikten sonra başına geçip dua etmek
4222,0.0,bencil cimri
4223,0.0,i̇şte burda
4224,0.0,köz halindeki ateşin kenarına yapıştırılarak yapılan ekmek
4225,0.0,bir çeşit ekmek
4226,0.0,ansızın aniden
4227,0.0,bardak
4228,0.0,telaşlanma dalga geçmek
4229,0.0,i̇kizlerin beyninin birbirinden farklı olması
4230,0.0,sataşmak
4231,0.0,kendirden yapılmış çuval
4232,0.0,domates
4233,0.0,elde ip eğirmek
4234,0.0,asma fidanı
4235,0.0,etin yumruk büyüklüğünde ayrılıp pişirilmiş şekli
4236,0.0,kaplumbağa
4237,0.0,tesbih
4238,0.0,titiz
4239,0.0,yapışkan
4240,0.0,tombul
4241,0.0,şişman
4242,0.0,abdal
4243,0.0,sigara
4244,0.0,cimri
4245,0.0,yılan yastığı otu
4246,0.0,istenilen bir şeye ulaşamamak
4247,0.0,yenilmek
4248,0.0,şiddetli bir acı tesiriyle nefesi kesilir olmak
4249,0.0,matkap
4250,0.0,yenmek
4251,0.0,yenilmek
4252,0.0,i̇shal olmak
4253,0.0,vıcık
4254,0.0,vıcık olma durumu i̇çi dışına çıkmak
4255,0.0,aman tanrım
4256,0.0,mendil
4257,0.0,çıplak
4258,0.0,yarı çıplak
4259,0.0,çıplak ayaklı yalın ayak
4260,0.0,ayran yapmaya yarayan alet
4261,0.0,önlük
4262,0.0,çirkin
4263,0.0,yüzeye yaymak
4264,0.0,dam
4265,0.0,kalkıp fırlamak
4266,0.0,deriden yapılmış ayakkabı
4267,0.0,yeni ekilmiş bağ
4268,0.0,hafif
4269,0.0,hafif acı bırakmak
4270,0.0,uzak
4271,0.0,yıkamak
4272,0.0,banyo yapmak
4273,0.0,dağ yamacı
